timestamp,cpu_percent,mem_used_gb,mem_available_gb,disk_read_mb,disk_write_mb,gpu_util_percent,gpu_mem_used_gb,gpu_mem_total_gb
2026-05-09T03:49:28.562333,1.9,12.12,18.38,245899.22,511580.44,26,2.1,8.0
2026-05-09T03:50:29.564213,1.9,12.14,18.36,245899.23,511603.54,31,2.1,8.0
2026-05-09T03:51:30.566196,1.7,12.16,18.33,245899.24,511623.33,26,2.1,8.0
2026-05-09T03:52:31.568474,1.6,12.08,18.41,245899.24,511646.52,52,2.1,8.0
2026-05-09T03:53:32.570206,1.8,12.08,18.42,245899.25,511669.12,26,2.1,8.0
2026-05-09T03:54:33.571952,1.8,12.07,18.43,245899.26,511691.74,26,2.1,8.0
2026-05-09T03:55:34.574190,1.8,12.06,18.43,245899.26,511713.75,35,2.1,8.0
2026-05-09T03:56:35.576165,2.0,12.09,18.41,245899.26,511728.27,26,2.1,8.0
2026-05-09T03:57:36.578450,1.6,12.07,18.42,245899.26,511751.69,26,2.1,8.0
2026-05-09T03:58:37.580515,1.4,12.07,18.42,245899.26,511773.99,27,2.1,8.0
2026-05-09T03:59:38.582777,1.7,12.07,18.42,245899.26,511793.89,26,2.1,8.0
2026-05-09T04:00:39.584813,1.7,12.1,18.4,245899.27,511808.62,27,2.1,8.0
2026-05-09T04:01:40.587048,1.6,12.09,18.4,245899.27,511835.19,27,2.1,8.0
2026-05-09T04:02:41.588805,2.0,12.09,18.4,245899.29,511858.62,26,2.1,8.0
2026-05-09T04:03:42.590877,1.5,12.11,18.38,245899.29,511881.45,26,2.1,8.0
2026-05-09T04:04:43.593003,1.9,12.1,18.4,245899.29,511904.43,26,2.1,8.0
2026-05-09T04:05:44.595572,1.8,12.1,18.39,245899.29,511917.17,26,2.1,8.0
2026-05-09T04:06:45.597558,1.5,12.28,18.22,245901.81,511958.16,23,2.1,8.0
2026-05-09T04:07:46.599592,6.6,12.3,18.19,245963.58,512015.21,26,2.1,8.0
2026-05-09T04:08:47.601421,3.6,12.43,18.07,247935.02,512687.06,29,2.1,8.0
2026-05-09T04:09:48.603453,4.8,12.53,17.97,249958.81,513631.88,5,2.1,8.0
2026-05-09T04:10:49.605463,1.9,12.45,18.05,250128.29,515273.07,26,2.1,8.0
2026-05-09T04:11:50.607674,1.8,12.43,18.07,250128.29,515300.65,27,2.1,8.0
2026-05-09T04:12:51.609697,1.8,12.47,18.03,250128.3,515324.63,58,2.1,8.0
2026-05-09T04:13:52.611964,1.8,12.46,18.04,250128.3,515338.09,27,2.1,8.0
2026-05-09T04:14:53.614073,1.6,12.46,18.04,250129.23,515365.12,31,2.1,8.0
2026-05-09T04:15:54.616318,1.7,12.4,18.09,250129.26,515389.75,27,2.08,8.0
2026-05-09T04:16:55.618422,1.7,12.43,18.07,250129.26,515414.88,33,2.09,8.0
2026-05-09T04:17:56.620737,1.5,12.42,18.08,250129.26,515428.63,27,2.09,8.0
2026-05-09T04:18:57.622435,1.6,12.41,18.09,250129.26,515450.01,27,2.09,8.0
2026-05-09T04:19:58.624540,2.9,12.46,18.03,250129.27,515473.77,27,2.1,8.0
2026-05-09T04:20:59.626733,1.8,12.46,18.04,250129.27,515497.39,27,2.1,8.0
2026-05-09T04:22:00.628620,1.7,12.46,18.04,250129.31,515523.86,27,2.1,8.0
2026-05-09T04:23:01.630959,1.8,12.55,17.95,250129.31,515576.41,54,2.1,8.0
2026-05-09T04:24:02.633336,1.6,12.47,18.03,250129.31,515591.34,26,2.1,8.0
2026-05-09T04:25:03.635503,1.6,12.45,18.04,250129.33,515614.96,28,2.1,8.0
2026-05-09T04:26:04.637222,1.8,12.49,18.01,250129.34,515640.21,26,2.08,8.0
2026-05-09T04:27:05.638970,1.5,12.48,18.01,250129.34,515667.07,26,2.08,8.0
2026-05-09T04:28:06.640818,1.6,12.48,18.02,250129.39,515690.97,26,2.08,8.0
2026-05-09T04:29:07.642954,1.6,12.41,18.08,250129.41,515703.14,26,2.1,8.0
2026-05-09T04:30:08.644820,1.8,12.41,18.09,250129.41,515729.85,26,2.1,8.0
2026-05-09T04:31:09.647133,1.7,12.4,18.09,250129.42,515752.35,26,2.1,8.0
2026-05-09T04:32:10.649519,1.6,12.41,18.09,250129.45,515781.98,27,2.1,8.0
2026-05-09T04:33:11.651623,1.5,12.42,18.08,250129.46,515807.23,26,2.1,8.0
2026-05-09T04:34:12.653963,1.8,12.42,18.07,250129.48,515820.04,26,2.1,8.0
2026-05-09T04:35:13.655677,1.8,12.38,18.11,250129.51,515842.83,27,2.1,8.0
2026-05-09T04:36:14.657621,1.7,12.4,18.1,250129.51,515870.35,27,2.08,8.0
2026-05-09T04:37:15.659447,1.7,12.4,18.1,250129.65,515893.24,22,2.08,8.0
2026-05-09T04:38:16.661268,1.6,12.42,18.08,250129.67,515920.36,25,2.08,8.0
2026-05-09T04:39:17.663124,1.9,12.44,18.05,250129.67,515934.9,26,2.1,8.0
2026-05-09T04:40:18.665204,1.9,12.36,18.13,250129.67,515957.44,14,2.1,8.0
2026-05-09T04:41:19.667498,1.6,12.38,18.11,250129.67,515983.22,14,2.1,8.0
2026-05-09T04:42:20.669626,1.7,12.4,18.09,250129.69,516006.6,4,2.1,8.0
2026-05-09T04:43:21.671916,2.3,12.39,18.1,250129.7,516020.89,5,2.09,8.0
2026-05-09T04:44:22.673833,1.6,12.38,18.11,250129.7,516042.59,9,2.09,8.0
2026-05-09T04:45:23.675731,1.7,12.39,18.11,250129.7,516067.5,32,2.08,8.0
2026-05-09T04:46:24.677910,1.8,12.4,18.1,250130.25,516093.8,26,2.08,8.0
2026-05-09T04:47:25.679887,1.8,12.4,18.1,250130.4,516107.92,33,2.08,8.0
2026-05-09T04:48:26.682109,1.9,12.42,18.08,250130.4,516133.21,27,2.09,8.0
2026-05-09T04:49:27.684077,1.8,12.41,18.08,250130.4,516157.3,27,2.09,8.0
2026-05-09T04:50:28.686363,1.6,12.42,18.08,250130.41,516181.71,27,2.09,8.0
2026-05-09T04:51:29.688412,1.7,12.42,18.08,250130.41,516209.67,26,2.09,8.0
2026-05-09T04:52:30.690699,1.6,12.41,18.08,250130.41,516225.1,26,2.09,8.0
2026-05-09T04:53:31.692689,1.8,12.45,18.05,250130.42,516250.74,28,2.09,8.0
2026-05-09T04:54:32.695003,1.6,12.44,18.06,250130.44,516274.27,27,2.09,8.0
2026-05-09T04:55:33.696971,1.4,12.45,18.04,250130.45,516296.7,27,2.08,8.0
2026-05-09T04:56:34.699258,1.6,12.46,18.04,250130.45,516315.05,28,2.08,8.0
2026-05-09T04:57:35.701238,1.8,12.52,17.98,250130.45,516340.23,27,2.08,8.0
2026-05-09T04:58:36.703592,1.8,12.5,17.99,250130.45,516363.51,26,2.09,8.0
2026-05-09T04:59:37.705615,1.8,12.49,18.01,250130.45,516386.09,26,2.09,8.0
2026-05-09T05:00:38.707876,1.8,12.47,18.03,250130.47,516408.5,26,2.09,8.0
2026-05-09T05:01:39.709978,1.6,12.5,18.0,250130.47,516425.63,27,2.09,8.0
2026-05-09T05:02:40.711814,1.8,12.49,18.0,250130.49,516450.59,26,2.09,8.0
2026-05-09T05:03:41.713949,1.8,12.5,17.99,250130.49,516475.89,28,2.09,8.0
2026-05-09T05:04:42.715860,1.6,12.52,17.98,250130.54,516507.6,26,2.09,8.0
2026-05-09T05:05:43.718101,1.8,12.5,18.0,250130.54,516530.3,25,2.08,8.0
2026-05-09T05:06:44.720051,1.6,12.53,17.96,250130.56,516545.2,27,2.07,8.0
2026-05-09T05:07:45.721777,1.6,12.47,18.03,250130.59,516571.08,14,2.09,8.0
2026-05-09T05:08:46.724031,1.6,12.47,18.03,250130.61,516597.14,21,2.09,8.0
2026-05-09T05:09:47.725960,1.6,12.47,18.03,250130.61,516619.63,25,2.09,8.0
2026-05-09T05:10:48.728227,1.8,12.47,18.03,250130.61,516643.51,10,2.09,8.0
2026-05-09T05:11:49.730050,1.9,12.48,18.02,250130.63,516666.7,12,2.1,8.0
2026-05-09T05:12:50.731970,1.5,12.49,18.0,250130.63,516679.66,15,2.1,8.0
2026-05-09T05:13:51.734143,1.6,12.5,18.0,250130.63,516705.46,5,2.1,8.0
2026-05-09T05:14:52.736082,1.6,12.48,18.02,250130.65,516730.99,9,2.1,8.0
2026-05-09T05:15:53.738232,1.9,12.45,18.05,250130.65,516758.0,7,2.08,8.0
2026-05-09T05:16:54.740151,1.6,12.49,18.01,250130.66,516777.23,4,2.1,8.0
2026-05-09T05:17:55.742356,1.8,12.46,18.03,250130.66,516803.98,4,2.1,8.0
2026-05-09T05:18:56.744612,1.8,12.47,18.03,250130.66,516828.75,6,2.1,8.0
2026-05-09T05:19:57.746594,1.8,12.48,18.01,250130.68,516853.39,27,2.1,8.0
2026-05-09T05:20:58.748515,1.7,12.49,18.01,250130.68,516867.36,26,2.1,8.0
2026-05-09T05:21:59.750572,1.5,12.47,18.03,250130.69,516897.39,26,2.1,8.0
2026-05-09T05:23:00.752820,1.8,12.55,17.94,250130.69,516950.33,27,2.1,8.0
2026-05-09T05:24:01.754631,1.8,12.46,18.03,250130.7,516977.02,27,2.09,8.0
2026-05-09T05:25:02.756939,2.9,12.47,18.03,250130.7,517011.14,27,2.09,8.0
2026-05-09T05:26:03.758859,1.8,12.5,17.99,250130.72,517057.09,26,2.08,8.0
2026-05-09T05:27:04.761054,1.6,12.52,17.97,250130.76,517089.0,26,2.09,8.0
2026-05-09T05:28:05.762766,1.6,12.54,17.96,250130.77,517112.23,25,2.09,8.0
2026-05-09T05:29:06.764819,1.7,12.53,17.97,250130.77,517137.09,27,2.09,8.0
2026-05-09T05:30:07.766602,1.6,12.51,17.99,250130.77,517150.29,26,2.09,8.0
2026-05-09T05:31:08.768710,1.6,12.51,17.99,250130.78,517174.88,26,2.09,8.0
2026-05-09T05:32:09.770635,1.8,12.55,17.95,250130.79,517199.23,26,2.09,8.0
2026-05-09T05:33:10.772360,1.6,12.52,17.98,250130.8,517224.4,27,2.09,8.0
2026-05-09T05:34:11.774124,1.6,12.53,17.97,250131.9,517251.67,27,2.09,8.0
2026-05-09T05:35:12.775932,1.9,12.51,17.98,250131.9,517266.58,26,2.09,8.0
2026-05-09T05:36:13.778056,1.6,12.53,17.96,250131.9,517295.92,24,2.09,8.0
2026-05-09T05:37:14.780234,1.8,12.55,17.95,250131.9,517325.55,26,2.09,8.0
2026-05-09T05:38:15.782188,1.7,12.55,17.94,250131.9,517352.32,27,2.09,8.0
2026-05-09T05:39:16.784360,1.6,12.55,17.94,250131.94,517367.64,17,2.09,8.0
2026-05-09T05:40:17.786394,1.8,12.54,17.95,250131.94,517381.98,23,2.09,8.0
2026-05-09T05:41:18.788705,2.9,12.54,17.95,250131.94,517392.62,24,2.09,8.0
2026-05-09T05:42:19.790616,1.7,12.55,17.95,250131.95,517410.25,10,2.1,8.0
2026-05-09T05:43:20.792443,1.6,12.56,17.94,250131.96,517417.53,14,2.1,8.0
2026-05-09T05:44:21.794512,1.7,12.56,17.93,250131.96,517428.55,19,2.1,8.0
2026-05-09T05:45:22.796405,1.8,12.51,17.98,250131.96,517441.33,6,2.1,8.0
2026-05-09T05:46:23.798607,1.7,12.49,18.0,250551.1,517714.31,7,2.1,8.0
2026-05-09T05:47:24.800518,1.6,12.5,17.99,250551.1,517774.03,8,2.1,8.0
2026-05-09T05:48:25.802894,1.6,12.5,18.0,250551.1,517785.66,8,2.1,8.0
2026-05-09T05:49:26.804736,1.7,12.51,17.99,250551.11,517796.92,5,2.1,8.0
2026-05-09T05:50:27.806573,1.6,12.52,17.98,250551.11,517808.7,5,2.09,8.0
2026-05-09T05:51:28.808814,1.7,12.49,18.0,250551.11,517821.5,3,2.09,8.0
2026-05-09T05:52:29.810846,1.7,12.52,17.98,250551.11,517830.07,4,2.09,8.0
2026-05-09T05:53:30.812856,2.7,12.51,17.99,250551.15,517842.24,4,2.09,8.0
2026-05-09T05:54:31.814736,1.8,12.51,17.98,250551.15,517853.76,7,2.09,8.0
2026-05-09T05:55:32.816733,1.6,12.51,17.98,250551.15,517867.23,4,2.09,8.0
2026-05-09T05:56:33.819028,1.7,12.52,17.98,250551.17,517881.28,4,2.09,8.0
2026-05-09T05:57:34.820930,1.8,12.53,17.97,250551.17,517889.78,27,2.09,8.0
2026-05-09T05:58:35.822876,1.6,12.52,17.97,250551.23,517901.78,26,2.09,8.0
2026-05-09T05:59:36.825117,1.9,12.54,17.95,250551.23,517913.89,27,2.09,8.0
2026-05-09T06:00:37.826843,1.8,12.54,17.95,250559.88,517926.07,28,2.08,8.0
2026-05-09T06:01:38.828639,1.8,12.56,17.94,250559.88,517942.25,27,2.08,8.0
2026-05-09T06:02:39.830912,1.6,12.56,17.94,250560.0,517955.69,27,2.08,8.0
2026-05-09T06:03:40.832894,1.7,12.57,17.93,250560.04,517963.67,28,2.08,8.0
2026-05-09T06:04:41.834626,1.7,12.58,17.91,250560.07,517977.24,27,2.09,8.0
2026-05-09T06:05:42.836889,1.8,12.58,17.91,250560.09,517989.14,27,2.09,8.0
2026-05-09T06:06:43.838651,1.9,12.58,17.92,250560.09,518005.85,27,2.09,8.0
2026-05-09T06:07:44.840992,1.7,12.59,17.91,250560.64,518014.87,24,2.09,8.0
2026-05-09T06:08:45.843010,1.7,12.58,17.91,250560.64,518029.71,25,2.09,8.0
2026-05-09T06:09:46.844944,1.9,12.6,17.89,250560.64,518041.21,26,2.1,8.0
2026-05-09T06:10:47.846755,1.8,12.59,17.91,250560.64,518053.68,15,2.08,8.0
2026-05-09T06:11:48.848429,1.6,12.6,17.9,250560.84,518069.38,22,2.08,8.0
2026-05-09T06:12:49.850215,1.7,12.61,17.88,250560.85,518078.19,24,2.08,8.0
2026-05-09T06:13:50.851923,1.6,12.68,17.82,250560.85,518093.91,9,2.08,8.0
2026-05-09T06:14:51.853856,1.7,12.66,17.83,250560.85,518106.21,15,2.1,8.0
2026-05-09T06:15:52.856029,1.9,12.64,17.85,250560.85,518118.68,44,2.1,8.0
2026-05-09T06:16:53.857824,1.8,12.63,17.86,250560.85,518133.43,4,2.1,8.0
2026-05-09T06:17:54.860183,1.8,12.65,17.84,250560.85,518142.59,7,2.1,8.0
2026-05-09T06:18:55.862101,1.8,12.64,17.86,250560.85,518155.33,12,2.1,8.0
2026-05-09T06:19:56.864370,1.6,12.63,17.87,250560.85,518168.17,5,2.1,8.0
2026-05-09T06:20:57.866137,1.9,12.64,17.86,250560.85,518180.77,4,2.08,8.0
2026-05-09T06:21:58.868057,1.6,12.66,17.84,250560.88,518189.54,6,2.08,8.0
2026-05-09T06:22:59.869774,1.9,12.63,17.87,250560.89,518228.7,4,2.08,8.0
2026-05-09T06:24:00.872025,1.8,12.55,17.94,250560.89,518245.75,3,2.1,8.0
2026-05-09T06:25:01.874012,1.8,12.57,17.93,250560.89,518258.62,4,2.1,8.0
2026-05-09T06:26:02.876394,1.6,12.56,17.93,250560.92,518272.57,8,2.1,8.0
2026-05-09T06:27:03.878580,1.8,12.57,17.93,250560.92,518285.83,3,2.1,8.0
2026-05-09T06:28:04.880545,1.9,12.57,17.93,250560.92,518298.86,19,2.1,8.0
2026-05-09T06:29:05.882548,2.6,12.57,17.93,250560.92,518311.49,19,2.1,8.0
2026-05-09T06:30:06.884666,2.4,12.58,17.91,250560.92,518324.08,11,2.1,8.0
2026-05-09T06:31:07.886932,1.9,12.55,17.94,250560.93,518338.77,26,2.08,8.0
2026-05-09T06:32:08.888782,1.8,12.57,17.92,250560.93,518351.15,27,2.08,8.0
2026-05-09T06:33:09.891162,1.9,12.59,17.9,250560.94,518367.1,27,2.09,8.0
2026-05-09T06:34:10.893170,1.6,12.58,17.91,250560.94,518380.66,27,2.09,8.0
2026-05-09T06:35:11.895452,1.9,12.6,17.89,250560.94,518394.5,26,2.09,8.0
2026-05-09T06:36:12.897349,1.8,12.61,17.89,250560.94,518402.79,26,2.09,8.0
2026-05-09T06:37:13.899515,1.5,12.61,17.88,250560.94,518420.75,55,2.09,8.0
2026-05-09T06:38:14.901306,1.6,12.63,17.87,250560.95,518435.2,26,2.09,8.0
2026-05-09T06:39:15.903040,1.6,12.61,17.89,250561.05,518448.35,25,2.09,8.0
2026-05-09T06:40:16.904812,1.6,12.62,17.88,250561.05,518462.29,26,2.09,8.0
2026-05-09T06:41:17.906659,1.8,12.62,17.88,250561.06,518470.24,14,2.07,8.0
2026-05-09T06:42:18.908811,1.7,12.64,17.86,250561.07,518487.43,19,2.07,8.0
2026-05-09T06:43:19.910650,1.6,12.64,17.86,250561.09,518503.76,22,2.09,8.0
2026-05-09T06:44:20.912890,1.8,12.65,17.84,250561.09,518516.68,7,2.09,8.0
2026-05-09T06:45:21.915060,1.6,12.64,17.86,250561.18,518529.62,9,2.09,8.0
2026-05-09T06:46:22.917293,1.8,12.67,17.83,250561.18,518542.1,12,2.09,8.0
2026-05-09T06:47:23.919190,1.9,12.65,17.84,250561.18,518553.69,5,2.09,8.0
2026-05-09T06:48:24.921329,1.6,12.64,17.85,250561.19,518569.46,7,2.1,8.0
2026-05-09T06:49:25.923132,1.8,12.67,17.83,250561.25,518584.26,9,2.1,8.0
2026-05-09T06:50:26.925374,1.8,12.66,17.84,250561.25,518597.77,5,2.08,8.0
2026-05-09T06:51:27.927405,1.6,12.67,17.82,250561.25,518611.12,3,2.08,8.0
2026-05-09T06:52:28.929723,1.8,12.69,17.81,250561.25,518622.83,4,2.1,8.0
2026-05-09T06:53:29.931504,1.6,12.71,17.78,250561.27,518637.47,3,2.1,8.0
2026-05-09T06:54:30.933378,1.8,12.71,17.79,250561.27,518652.15,3,2.1,8.0
2026-05-09T06:55:31.935268,1.8,12.71,17.79,250561.27,518666.34,3,2.1,8.0
2026-05-09T06:56:32.937037,1.8,12.69,17.81,250561.27,518679.77,10,2.1,8.0
2026-05-09T06:57:33.938847,2.1,12.7,17.8,250561.27,518689.39,7,2.1,8.0
2026-05-09T06:58:34.941198,1.6,12.71,17.79,250561.27,518703.23,26,2.09,8.0
2026-05-09T06:59:35.942917,1.7,12.71,17.79,250561.27,518717.01,21,2.09,8.0
2026-05-09T07:00:36.945052,1.9,12.69,17.81,250561.27,518731.09,15,2.08,8.0
2026-05-09T07:01:37.946849,2.0,12.63,17.87,250561.41,518745.94,27,2.09,8.0
2026-05-09T07:02:38.948657,1.8,12.61,17.88,250561.41,518760.65,27,2.09,8.0
2026-05-09T07:03:39.950930,1.5,12.64,17.85,250618.29,518813.84,27,2.09,8.0
2026-05-09T07:04:40.952830,1.8,12.63,17.86,250618.33,518828.33,27,2.09,8.0
2026-05-09T07:05:41.955033,1.7,12.63,17.86,250618.33,518843.21,27,2.09,8.0
2026-05-09T07:06:42.956774,1.7,12.65,17.84,250618.33,518859.32,26,2.09,8.0
2026-05-09T07:07:43.958659,1.9,12.64,17.86,250618.33,518870.01,27,2.09,8.0
2026-05-09T07:08:44.960527,1.6,12.65,17.85,250618.33,518886.44,54,2.09,8.0
2026-05-09T07:09:45.962404,1.7,12.66,17.84,250618.33,518900.96,23,2.09,8.0
2026-05-09T07:10:46.964377,1.8,12.63,17.86,250618.34,518917.28,25,2.08,8.0
2026-05-09T07:11:47.966578,1.6,12.66,17.84,250618.34,518936.97,26,2.09,8.0
2026-05-09T07:12:48.968487,1.8,12.69,17.81,250618.34,518946.59,16,2.09,8.0
2026-05-09T07:13:49.970399,1.9,12.69,17.8,250618.35,518962.24,20,2.09,8.0
2026-05-09T07:14:50.972425,1.6,12.68,17.82,250618.35,518976.34,22,2.09,8.0
2026-05-09T07:15:51.974692,1.8,12.69,17.8,250618.35,518991.73,7,2.1,8.0
2026-05-09T07:16:52.976569,2.3,12.69,17.81,250618.35,519005.18,13,2.1,8.0
2026-05-09T07:17:53.978855,1.6,12.69,17.8,250618.35,519023.65,18,2.1,8.0
2026-05-09T07:18:54.980833,1.9,12.69,17.8,250618.35,519038.44,5,2.1,8.0
2026-05-09T07:19:55.983100,1.6,12.73,17.77,250618.42,519053.53,5,2.1,8.0
2026-05-09T07:20:56.985112,1.4,12.72,17.77,250618.42,519065.31,7,2.1,8.0
2026-05-09T07:21:57.986954,1.8,12.72,17.77,250618.42,519081.87,5,2.1,8.0
2026-05-09T07:22:58.988716,1.4,12.75,17.74,250623.87,519400.08,3,2.1,8.0
2026-05-09T07:23:59.990525,1.5,12.74,17.76,250623.87,519418.0,5,2.09,8.0
2026-05-09T07:25:00.992268,1.8,12.75,17.75,250623.87,519431.17,3,2.09,8.0
2026-05-09T07:26:01.994040,1.7,12.7,17.8,250623.87,519441.74,3,2.09,8.0
2026-05-09T07:27:02.995727,1.7,12.67,17.82,250623.87,519457.92,3,2.09,8.0
2026-05-09T07:28:03.997597,1.8,12.68,17.81,250623.87,519474.18,12,2.09,8.0
2026-05-09T07:29:04.999414,1.6,12.67,17.82,250623.87,519489.55,5,2.09,8.0
2026-05-09T07:30:06.001481,1.8,12.75,17.74,250623.9,519506.69,4,2.09,8.0
2026-05-09T07:31:07.003730,1.7,12.72,17.77,250623.91,519522.55,18,2.09,8.0
2026-05-09T07:32:08.005517,1.5,12.71,17.79,250623.91,519533.89,15,2.09,8.0
2026-05-09T07:33:09.007415,1.7,12.73,17.77,250623.91,519550.75,8,2.09,8.0
2026-05-09T07:34:10.009369,3.0,12.73,17.77,250623.95,519568.11,26,2.09,8.0
2026-05-09T07:35:11.011647,1.6,12.73,17.76,250626.66,519589.46,24,2.09,8.0
2026-05-09T07:36:12.014020,1.7,12.72,17.77,250626.67,519604.41,28,2.08,8.0
2026-05-09T07:37:13.016205,2.2,12.75,17.75,250626.67,519618.35,53,2.08,8.0
2026-05-09T07:38:14.017915,1.8,12.76,17.74,250626.86,519635.12,25,2.08,8.0
2026-05-09T07:39:15.019696,1.8,12.74,17.75,250626.91,519652.22,57,2.08,8.0
2026-05-09T07:40:16.021494,1.6,12.7,17.8,250627.01,519669.14,26,2.09,8.0
2026-05-09T07:41:17.023241,1.6,12.7,17.8,250627.01,519686.29,23,2.09,8.0
2026-05-09T07:42:18.025041,1.9,12.68,17.82,250627.01,519700.62,26,2.09,8.0
2026-05-09T07:43:19.027058,1.8,12.7,17.8,250627.02,519715.85,26,2.09,8.0
2026-05-09T07:44:20.029364,1.8,12.68,17.82,250627.02,519731.28,13,2.09,8.0
2026-05-09T07:45:21.031141,1.7,12.67,17.82,250627.02,519747.17,19,2.08,8.0
2026-05-09T07:46:22.032948,1.5,12.69,17.81,250627.02,519762.25,22,2.08,8.0
2026-05-09T07:47:23.034731,1.6,12.7,17.8,250627.02,519777.21,8,2.08,8.0
2026-05-09T07:48:24.037014,1.8,12.71,17.78,250627.02,519791.59,10,2.08,8.0
2026-05-09T07:49:25.038784,1.4,12.74,17.76,250627.02,519808.64,17,2.09,8.0
2026-05-09T07:50:26.041176,1.6,12.73,17.77,250627.02,519824.92,5,2.09,8.0
2026-05-09T07:51:27.043106,1.7,12.7,17.8,250627.02,519833.91,5,2.09,8.0
2026-05-09T07:52:28.045324,1.6,12.71,17.78,250627.03,519853.69,7,2.09,8.0
2026-05-09T07:53:29.047379,1.6,12.72,17.77,250627.04,519870.11,4,2.09,8.0
2026-05-09T07:54:30.049602,1.8,12.72,17.78,250627.04,519885.85,4,2.09,8.0
2026-05-09T07:55:31.051416,1.7,12.7,17.79,250627.04,519902.52,10,2.07,8.0
2026-05-09T07:56:32.053201,1.8,12.71,17.79,250627.04,519911.37,4,2.07,8.0
2026-05-09T07:57:33.055455,1.6,12.73,17.76,250627.04,519927.23,3,2.07,8.0
2026-05-09T07:58:34.057294,1.6,12.73,17.76,250627.04,519943.44,14,2.07,8.0
2026-05-09T07:59:35.059228,1.8,12.76,17.74,250627.04,519960.64,12,2.09,8.0
2026-05-09T08:00:36.061079,1.8,12.77,17.72,250627.04,519970.77,26,2.09,8.0
2026-05-09T08:01:37.062952,1.7,12.74,17.75,250627.04,519987.07,22,2.09,8.0
2026-05-09T08:02:38.064845,1.9,12.76,17.74,250627.04,520007.22,19,2.09,8.0
2026-05-09T08:03:39.066560,1.6,12.71,17.78,250627.05,520024.7,26,2.09,8.0
2026-05-09T08:04:40.068855,1.8,12.73,17.77,250627.81,520346.94,26,2.09,8.0
2026-05-09T08:05:41.070943,1.6,12.72,17.77,250627.83,520363.02,27,2.07,8.0
2026-05-09T08:06:42.072935,1.9,12.72,17.78,250627.83,520377.94,54,2.07,8.0
2026-05-09T08:07:43.074774,1.6,12.73,17.77,250627.83,520391.69,26,2.07,8.0
2026-05-09T08:08:44.077108,3.1,12.74,17.75,250627.97,520414.44,25,2.09,8.0
2026-05-09T08:09:45.079127,1.6,12.74,17.75,250627.97,520429.44,58,2.09,8.0
2026-05-09T08:10:46.080999,1.6,12.76,17.73,250627.97,520439.93,27,2.09,8.0
2026-05-09T08:11:47.082928,1.9,12.76,17.74,250627.98,520461.42,27,2.09,8.0
2026-05-09T08:12:48.084673,1.7,12.75,17.74,250627.98,520476.88,27,2.09,8.0
2026-05-09T08:13:49.086892,1.9,12.76,17.74,250627.99,520494.01,25,2.08,8.0
2026-05-09T08:14:50.088658,1.9,12.76,17.74,250627.99,520510.37,11,2.08,8.0
2026-05-09T08:15:51.090492,1.7,12.77,17.73,250627.99,520521.08,14,2.07,8.0
2026-05-09T08:16:52.092295,1.8,12.75,17.74,250627.99,520541.86,19,2.07,8.0
2026-05-09T08:17:53.094572,1.8,12.71,17.78,250627.99,520561.31,7,2.09,8.0
2026-05-09T08:18:54.096550,1.5,12.71,17.79,250627.99,520577.95,6,2.09,8.0
2026-05-09T08:19:55.098857,1.7,12.71,17.79,250627.99,520593.08,12,2.09,8.0
2026-05-09T08:20:56.100946,1.8,12.63,17.86,250628.19,520609.89,3,2.09,8.0
2026-05-09T08:21:57.102652,1.6,12.66,17.83,250630.58,520634.22,5,2.09,8.0
2026-05-09T08:22:58.104978,1.8,12.71,17.79,250631.99,520685.12,6,2.09,8.0
2026-05-09T08:23:59.106785,1.9,12.65,17.84,250632.06,520706.78,3,2.09,8.0
2026-05-09T08:25:00.108648,1.9,12.65,17.84,250632.23,520726.08,5,2.09,8.0
2026-05-09T08:26:01.110471,1.6,12.65,17.84,250632.23,520761.48,5,2.07,8.0
2026-05-09T08:27:02.112621,1.6,12.66,17.84,250632.23,520782.76,4,2.07,8.0
2026-05-09T08:28:03.114592,1.8,12.66,17.84,250632.71,520795.68,1,2.09,8.0
2026-05-09T08:29:04.116548,1.8,12.66,17.84,250632.72,520811.66,3,2.09,8.0
2026-05-09T08:30:05.118241,1.4,12.69,17.81,250632.72,520827.62,16,2.09,8.0
2026-05-09T08:31:06.120058,1.9,12.7,17.8,250632.77,520846.52,10,2.09,8.0
2026-05-09T08:32:07.122065,1.9,12.71,17.78,250633.99,520858.02,28,2.08,8.0
2026-05-09T08:33:08.124323,2.3,12.51,17.99,250634.06,520886.58,27,2.11,8.0
2026-05-09T08:34:09.126248,1.9,12.41,18.08,250634.07,520910.55,24,2.12,8.0
2026-05-09T08:35:10.128146,1.9,12.4,18.09,250634.08,520932.47,61,2.12,8.0
2026-05-09T08:36:11.130481,2.2,12.4,18.1,250634.08,520946.21,28,2.11,8.0
2026-05-09T08:37:12.132347,2.4,12.38,18.12,250634.46,520980.06,27,2.12,8.0
2026-05-09T08:38:13.134059,4.6,12.48,18.02,250634.71,521006.67,27,2.12,8.0
2026-05-09T08:39:14.136266,2.1,12.43,18.07,250634.71,521030.93,28,2.13,8.0
2026-05-09T08:40:15.138194,1.9,12.4,18.1,250634.72,521046.01,57,2.13,8.0
2026-05-09T08:41:16.140497,1.8,12.4,18.09,250634.79,521067.28,26,2.12,8.0
2026-05-09T08:42:17.142245,1.7,12.43,18.07,250634.8,521094.23,55,2.12,8.0
2026-05-09T08:43:18.144251,2.4,12.44,18.06,250635.15,521120.44,27,2.11,8.0
